id,instagram_user_id,username,followers,following,uploads,date
2044,5,emmaafifah,1683,260,7,2019-05-10 13:05:02
2045,5,emmaafifah,1683,260,7,2019-05-10 13:05:02
2046,3,milhamrk,1139,203,0,2019-05-10 13:10:11
2047,3,milhamrk,1139,203,0,2019-05-10 13:10:11
2048,9,naufalfathinn,3361,1464,171,2019-05-10 13:15:04
2049,9,naufalfathinn,3361,1464,171,2019-05-10 13:15:04
2050,7,jokowi,20066989,0,1325,2019-05-10 13:25:03
2051,7,jokowi,20066989,0,1325,2019-05-10 13:25:03
2052,10,jkt48,291484,89,702,2019-05-10 13:55:02
2053,10,jkt48,291484,89,702,2019-05-10 13:55:02
2054,17,ilhamkaryanto,828,110,4,2019-05-10 14:05:02
2055,17,ilhamkaryanto,828,110,4,2019-05-10 14:05:02
2056,15,spindyzel,478,673,15,2019-05-10 14:10:06
2057,15,spindyzel,478,673,15,2019-05-10 14:10:06
2058,18,pewdiepie,17003308,119,739,2019-05-10 14:15:03
2059,18,pewdiepie,17003308,119,739,2019-05-10 14:15:03
2060,1,awkarin,4409044,447,5239,2019-05-10 14:20:04
2061,1,awkarin,4409044,447,5239,2019-05-10 14:20:04
2062,8,garudarevolution,404162,910,7880,2019-05-10 14:25:03
2063,8,garudarevolution,404162,910,7880,2019-05-10 14:25:03
2064,2,raditya_dika,12713943,335,4075,2019-05-10 14:30:16
2065,2,raditya_dika,12713943,335,4075,2019-05-10 14:30:16
2066,6,emmaafifah99,269,696,2,2019-05-10 14:35:05
2067,6,emmaafifah99,269,696,2,2019-05-10 14:35:05
2068,16,barcelona,15800,4,71,2019-05-10 14:40:03
2069,16,barcelona,15800,4,71,2019-05-10 14:40:03
2070,11,undpindonesia,21793,75,1010,2019-05-10 14:45:03
2071,11,undpindonesia,21793,75,1010,2019-05-10 14:45:03
2072,14,crmegl,338,229,21,2019-05-10 14:55:03
2073,14,crmegl,338,229,21,2019-05-10 14:55:03
2074,13,lambe_turah,6651037,7,7051,2019-05-10 15:00:03
2075,13,lambe_turah,6651037,7,7051,2019-05-10 15:00:03
2076,4,selaras.travel,617,2063,53,2019-05-10 15:05:03
2077,4,selaras.travel,617,2063,53,2019-05-10 15:05:03
2078,5,emmaafifah,1683,260,7,2019-05-10 15:10:04
2079,5,emmaafifah,1683,260,7,2019-05-10 15:10:04
2080,3,milhamrk,1140,203,0,2019-05-10 15:15:03
2081,3,milhamrk,1140,203,0,2019-05-10 15:15:03
2082,9,naufalfathinn,3361,1465,171,2019-05-10 15:20:03
2083,9,naufalfathinn,3361,1465,171,2019-05-10 15:20:03
2084,7,jokowi,20068516,0,1325,2019-05-10 15:30:04
2085,7,jokowi,20068516,0,1325,2019-05-10 15:30:04
2086,10,jkt48,291487,89,702,2019-05-10 15:55:03
2087,10,jkt48,291487,89,702,2019-05-10 15:55:03
2088,17,ilhamkaryanto,828,110,4,2019-05-10 16:05:03
2089,17,ilhamkaryanto,828,110,4,2019-05-10 16:05:03
2090,15,spindyzel,478,673,15,2019-05-10 16:15:05
2091,15,spindyzel,478,673,15,2019-05-10 16:15:05
2092,18,pewdiepie,17004112,119,739,2019-05-10 16:20:08
2093,18,pewdiepie,17004112,119,739,2019-05-10 16:20:08
2094,1,awkarin,4409078,447,5239,2019-05-10 16:25:03
2095,1,awkarin,4409078,447,5239,2019-05-10 16:25:03
2096,8,garudarevolution,404182,910,7880,2019-05-10 16:30:03
2097,8,garudarevolution,404182,910,7880,2019-05-10 16:30:03
2098,2,raditya_dika,12714676,335,4075,2019-05-10 16:35:03
2099,2,raditya_dika,12714676,335,4075,2019-05-10 16:35:03
2100,6,emmaafifah99,269,696,2,2019-05-10 16:40:06
2101,6,emmaafifah99,269,696,2,2019-05-10 16:40:06
2102,16,barcelona,15797,4,71,2019-05-10 16:45:03
2103,16,barcelona,15797,4,71,2019-05-10 16:45:03
2104,11,undpindonesia,21793,75,1010,2019-05-10 16:50:03
2105,11,undpindonesia,21793,75,1010,2019-05-10 16:50:03
2106,14,crmegl,338,229,21,2019-05-10 17:00:04
2107,14,crmegl,338,229,21,2019-05-10 17:00:04
2108,13,lambe_turah,6651121,7,7051,2019-05-10 17:05:02
2109,13,lambe_turah,6651121,7,7051,2019-05-10 17:05:02
2110,4,selaras.travel,615,2063,53,2019-05-10 17:10:03
2111,4,selaras.travel,615,2063,53,2019-05-10 17:10:03
2112,5,emmaafifah,1683,260,7,2019-05-10 17:15:02
2113,5,emmaafifah,1683,260,7,2019-05-10 17:15:02
2114,3,milhamrk,1140,203,0,2019-05-10 17:20:11
2115,9,naufalfathinn,3362,1464,171,2019-05-10 17:20:13
2116,7,jokowi,20070315,0,1325,2019-05-10 17:35:03
2117,7,jokowi,20070315,0,1325,2019-05-10 17:35:03
2118,10,jkt48,291492,89,702,2019-05-10 17:55:03
2119,10,jkt48,291492,89,702,2019-05-10 17:55:03
2120,17,ilhamkaryanto,828,110,4,2019-05-10 18:05:03
2121,17,ilhamkaryanto,828,110,4,2019-05-10 18:05:03
2122,15,spindyzel,478,672,15,2019-05-10 18:20:03
2123,15,spindyzel,478,672,15,2019-05-10 18:20:03
2124,18,pewdiepie,17004807,119,739,2019-05-10 18:25:03
2125,18,pewdiepie,17004807,119,739,2019-05-10 18:25:03
2126,1,awkarin,4409179,447,5239,2019-05-10 18:30:04
2127,1,awkarin,4409179,447,5239,2019-05-10 18:30:04
2128,8,garudarevolution,404204,910,7880,2019-05-10 18:35:03
2129,8,garudarevolution,404204,910,7880,2019-05-10 18:35:03
2130,2,raditya_dika,12715792,335,4075,2019-05-10 18:40:03
2131,2,raditya_dika,12715792,335,4075,2019-05-10 18:40:03
2132,6,emmaafifah99,269,696,2,2019-05-10 18:45:03
2133,6,emmaafifah99,269,696,2,2019-05-10 18:45:03
2134,16,barcelona,15794,4,71,2019-05-10 18:50:03
2135,16,barcelona,15794,4,71,2019-05-10 18:50:03
2136,11,undpindonesia,21802,75,1010,2019-05-10 18:55:03
2137,11,undpindonesia,21802,75,1010,2019-05-10 18:55:03
2138,14,crmegl,338,229,21,2019-05-10 19:05:02
2139,14,crmegl,338,229,21,2019-05-10 19:05:02
2140,13,lambe_turah,6651280,7,7053,2019-05-10 19:10:03
2141,13,lambe_turah,6651280,7,7053,2019-05-10 19:10:03
2142,4,selaras.travel,616,2063,53,2019-05-10 19:15:03
2143,4,selaras.travel,616,2063,53,2019-05-10 19:15:03
2144,5,emmaafifah,1683,260,7,2019-05-10 19:20:04
2145,5,emmaafifah,1683,260,7,2019-05-10 19:20:04
2146,3,milhamrk,1140,203,0,2019-05-10 19:25:03
2147,3,milhamrk,1140,203,0,2019-05-10 19:25:03
2148,9,naufalfathinn,3363,1464,171,2019-05-10 19:30:03
2149,9,naufalfathinn,3363,1464,171,2019-05-10 19:30:03
2150,7,jokowi,20068240,0,1325,2019-05-10 19:40:02
2151,7,jokowi,20068240,0,1325,2019-05-10 19:40:02
2152,10,jkt48,291515,89,702,2019-05-10 20:00:03
2153,10,jkt48,291515,89,702,2019-05-10 20:00:03
2154,17,ilhamkaryanto,828,110,4,2019-05-10 20:05:03
2155,17,ilhamkaryanto,828,110,4,2019-05-10 20:05:03
2156,15,spindyzel,478,672,15,2019-05-10 20:20:04
2157,15,spindyzel,478,672,15,2019-05-10 20:20:04
2158,18,pewdiepie,17005398,119,739,2019-05-10 20:25:04
2159,18,pewdiepie,17005398,119,739,2019-05-10 20:25:04
2160,1,awkarin,4409247,447,5239,2019-05-10 20:35:03
2161,1,awkarin,4409247,447,5239,2019-05-10 20:35:03
2162,8,garudarevolution,404224,910,7880,2019-05-10 20:40:03
2163,8,garudarevolution,404224,910,7880,2019-05-10 20:40:03
2164,2,raditya_dika,12716826,335,4075,2019-05-10 20:45:03
2165,2,raditya_dika,12716826,335,4075,2019-05-10 20:45:03
2166,6,emmaafifah99,269,696,2,2019-05-10 20:50:03
2167,6,emmaafifah99,269,696,2,2019-05-10 20:50:03
2168,16,barcelona,15940,4,71,2019-05-10 20:55:04
2169,16,barcelona,15940,4,71,2019-05-10 20:55:04
2170,11,undpindonesia,21802,75,1010,2019-05-10 21:00:04
2171,11,undpindonesia,21802,75,1010,2019-05-10 21:00:04
2172,14,crmegl,338,229,21,2019-05-10 21:10:04
2173,14,crmegl,338,229,21,2019-05-10 21:10:04
2174,13,lambe_turah,6651392,7,7053,2019-05-10 21:15:02
2175,13,lambe_turah,6651392,7,7053,2019-05-10 21:15:02
2176,4,selaras.travel,616,2063,53,2019-05-10 21:20:04
2177,4,selaras.travel,616,2063,53,2019-05-10 21:20:04
2178,5,emmaafifah,1684,260,7,2019-05-10 21:25:02
2179,5,emmaafifah,1684,260,7,2019-05-10 21:25:02
2180,3,milhamrk,1140,203,0,2019-05-10 21:30:04
2181,3,milhamrk,1140,203,0,2019-05-10 21:30:04
2182,9,naufalfathinn,3363,1464,171,2019-05-10 21:35:03
2183,9,naufalfathinn,3363,1464,171,2019-05-10 21:35:03
2184,7,jokowi,20070429,0,1326,2019-05-10 21:45:02
2185,7,jokowi,20070429,0,1326,2019-05-10 21:45:02
2186,10,jkt48,291516,89,702,2019-05-10 22:05:03
2187,10,jkt48,291516,89,702,2019-05-10 22:05:03
2188,17,ilhamkaryanto,828,110,4,2019-05-10 22:10:04
2189,17,ilhamkaryanto,828,110,4,2019-05-10 22:10:04
2190,15,spindyzel,478,672,15,2019-05-10 22:25:03
2191,15,spindyzel,478,672,15,2019-05-10 22:25:03
2192,18,pewdiepie,17006041,119,739,2019-05-10 22:30:03
2193,18,pewdiepie,17006041,119,739,2019-05-10 22:30:03
2194,1,awkarin,4409379,447,5239,2019-05-10 22:35:03
2195,1,awkarin,4409379,447,5239,2019-05-10 22:35:03
2196,8,garudarevolution,404226,910,7880,2019-05-10 22:40:04
2197,8,garudarevolution,404226,910,7880,2019-05-10 22:40:04
2198,2,raditya_dika,12717981,335,4075,2019-05-10 22:45:03
2199,2,raditya_dika,12717981,335,4075,2019-05-10 22:45:03
2200,6,emmaafifah99,269,696,2,2019-05-10 22:50:03
2201,6,emmaafifah99,269,696,2,2019-05-10 22:50:03
2202,16,barcelona,15906,4,71,2019-05-10 23:00:03
2203,16,barcelona,15906,4,71,2019-05-10 23:00:03
2204,11,undpindonesia,21802,75,1010,2019-05-10 23:05:02
2205,11,undpindonesia,21802,75,1010,2019-05-10 23:05:02
2206,14,crmegl,338,229,21,2019-05-10 23:15:03
2207,14,crmegl,338,229,21,2019-05-10 23:15:03
2208,13,lambe_turah,6651598,7,7052,2019-05-10 23:20:04
2209,13,lambe_turah,6651598,7,7052,2019-05-10 23:20:04
2210,4,selaras.travel,617,2064,53,2019-05-10 23:25:03
2211,4,selaras.travel,617,2064,53,2019-05-10 23:25:03
2212,5,emmaafifah,1684,260,7,2019-05-10 23:30:03
2213,5,emmaafifah,1684,260,7,2019-05-10 23:30:03
2214,3,milhamrk,1140,203,0,2019-05-10 23:35:02
2215,3,milhamrk,1140,203,0,2019-05-10 23:35:02
2216,9,naufalfathinn,3362,1465,171,2019-05-10 23:40:03
2217,9,naufalfathinn,3362,1465,171,2019-05-10 23:40:03
2218,7,jokowi,20073332,0,1326,2019-05-10 23:50:04
2219,7,jokowi,20073331,0,1326,2019-05-10 23:50:04
2220,10,jkt48,291603,89,702,2019-05-11 12:45:01
2221,17,ilhamkaryanto,828,111,4,2019-05-11 12:50:02
2222,17,ilhamkaryanto,828,110,4,2019-05-11 00:15:03
2223,15,spindyzel,479,671,15,2019-05-11 12:55:02
2224,15,spindyzel,478,671,15,2019-05-11 00:30:04
2225,18,pewdiepie,17009081,118,739,2019-05-11 10:55:03
2226,1,awkarin,4410875,447,5242,2019-05-11 11:00:04
2227,8,garudarevolution,404372,910,7892,2019-05-11 11:05:03
2228,8,garudarevolution,404234,910,7879,2019-05-11 00:45:03
2229,2,raditya_dika,12725565,335,4076,2019-05-11 11:10:03
2230,6,emmaafifah99,269,696,2,2019-05-11 11:35:05
2231,16,barcelona,15852,4,71,2019-05-11 11:35:06
2232,11,undpindonesia,21809,75,1010,2019-05-11 11:40:02
2233,14,crmegl,338,229,21,2019-05-11 11:50:02
2234,13,lambe_turah,6652399,7,7055,2019-05-11 11:55:01
2235,4,selaras.travel,621,2059,53,2019-05-11 12:00:02
2236,4,selaras.travel,617,2065,53,2019-05-11 01:30:04
2237,5,emmaafifah,1685,260,6,2019-05-11 12:05:02
2238,3,milhamrk,1140,203,0,2019-05-11 12:10:01
2239,9,naufalfathinn,3361,1465,171,2019-05-11 12:15:01
2240,7,jokowi,20093588,0,1326,2019-05-11 12:25:02
2241,18,pewdiepie,17009651,118,739,2019-05-11 13:00:02
2242,18,pewdiepie,17009651,118,739,2019-05-11 13:00:02
2243,1,awkarin,4411111,447,5242,2019-05-11 13:05:02
2244,1,awkarin,4411111,447,5242,2019-05-11 13:05:02
2245,8,garudarevolution,404387,910,7893,2019-05-11 13:10:02
2246,8,garudarevolution,404387,910,7893,2019-05-11 13:10:02
2247,2,raditya_dika,12726965,335,4076,2019-05-11 13:15:01
2248,2,raditya_dika,12726965,335,4076,2019-05-11 13:15:01
2249,6,emmaafifah99,269,696,2,2019-05-11 13:40:01
2250,6,emmaafifah99,269,696,2,2019-05-11 13:40:01
2251,16,barcelona,15850,4,71,2019-05-11 13:45:01
2252,16,barcelona,15850,4,71,2019-05-11 13:45:02
2253,11,undpindonesia,21811,75,1010,2019-05-11 13:50:02
2254,11,undpindonesia,21811,75,1010,2019-05-11 13:50:02
2255,14,crmegl,338,229,21,2019-05-11 14:00:02
2256,14,crmegl,338,229,21,2019-05-11 14:00:02
2257,13,lambe_turah,6652608,7,7055,2019-05-11 14:05:02
2258,13,lambe_turah,6652608,7,7055,2019-05-11 14:05:02
2259,4,selaras.travel,621,2059,53,2019-05-11 14:10:03
2260,4,selaras.travel,621,2059,53,2019-05-11 14:10:02
2261,5,emmaafifah,1685,260,6,2019-05-11 14:15:02
2262,5,emmaafifah,1685,260,6,2019-05-11 14:15:02
2263,3,milhamrk,1140,203,0,2019-05-11 14:20:02
2264,3,milhamrk,1140,203,0,2019-05-11 14:20:02
2265,9,naufalfathinn,3360,1465,171,2019-05-11 14:25:02
2266,9,naufalfathinn,3360,1465,171,2019-05-11 14:25:02
2267,7,jokowi,20096142,0,1326,2019-05-11 14:35:02
2268,7,jokowi,20096142,0,1326,2019-05-11 14:35:02
2269,10,jkt48,291614,89,702,2019-05-11 14:50:02
2270,17,ilhamkaryanto,828,111,4,2019-05-11 14:55:01
2271,17,ilhamkaryanto,828,111,4,2019-05-11 14:55:01
2272,15,spindyzel,479,671,15,2019-05-11 15:00:02
2273,15,spindyzel,479,671,15,2019-05-11 15:00:02
2274,18,pewdiepie,17010926,118,739,2019-05-11 15:05:01
2275,18,pewdiepie,17010926,118,739,2019-05-11 15:05:01
2276,1,awkarin,4411286,447,5242,2019-05-11 15:10:02
2277,1,awkarin,4411286,447,5242,2019-05-11 15:10:02
2278,8,garudarevolution,404400,910,7893,2019-05-11 15:15:01
2279,8,garudarevolution,404400,910,7893,2019-05-11 15:15:01
2280,2,raditya_dika,12727887,335,4076,2019-05-11 15:20:02
2281,2,raditya_dika,12727887,335,4076,2019-05-11 15:20:02
2282,6,emmaafifah99,269,696,2,2019-05-11 15:40:01
2283,6,emmaafifah99,269,696,2,2019-05-11 15:40:02
2284,16,barcelona,15845,4,71,2019-05-11 15:45:02
2285,11,undpindonesia,21813,75,1010,2019-05-11 15:50:02
2286,11,undpindonesia,21813,75,1010,2019-05-11 15:50:02
2287,14,crmegl,338,229,21,2019-05-11 16:00:02
2288,14,crmegl,338,229,21,2019-05-11 16:00:03
2289,13,lambe_turah,6652666,7,7055,2019-05-11 16:05:02
2290,13,lambe_turah,6652666,7,7055,2019-05-11 16:05:02
2291,4,selaras.travel,621,2059,53,2019-05-11 16:10:02
2292,5,emmaafifah,1685,260,6,2019-05-11 16:15:02
2293,5,emmaafifah,1685,260,6,2019-05-11 16:15:02
2294,3,milhamrk,1142,203,0,2019-05-11 16:20:02
2295,3,milhamrk,1142,203,0,2019-05-11 16:20:02
2296,9,naufalfathinn,3361,1465,171,2019-05-11 16:25:02
2297,9,naufalfathinn,3361,1465,171,2019-05-11 16:25:02
2298,7,jokowi,20097657,0,1326,2019-05-11 16:40:01
2299,7,jokowi,20097657,0,1326,2019-05-11 16:40:01
2300,10,jkt48,291614,89,702,2019-05-11 16:55:02
2301,10,jkt48,291614,89,702,2019-05-11 16:55:02
2302,17,ilhamkaryanto,828,111,4,2019-05-11 17:05:02
2303,17,ilhamkaryanto,828,111,4,2019-05-11 17:05:02
2304,15,spindyzel,479,671,15,2019-05-11 17:10:02
2305,15,spindyzel,479,671,15,2019-05-11 17:10:02
2306,18,pewdiepie,17011874,118,739,2019-05-11 17:15:02
2307,18,pewdiepie,17011874,118,739,2019-05-11 17:15:02
2308,1,awkarin,4411352,447,5242,2019-05-11 17:20:02
2309,1,awkarin,4411352,447,5242,2019-05-11 17:20:02
2310,8,garudarevolution,404417,910,7893,2019-05-11 17:25:02
2311,8,garudarevolution,404417,910,7893,2019-05-11 17:25:02
2312,2,raditya_dika,12728714,335,4076,2019-05-11 17:30:03
2313,2,raditya_dika,12728714,335,4076,2019-05-11 17:30:03
2314,6,emmaafifah99,269,696,2,2019-05-11 17:40:02
2315,6,emmaafifah99,269,696,2,2019-05-11 17:40:02
2316,16,barcelona,15843,4,71,2019-05-11 17:45:02
2317,16,barcelona,15843,4,71,2019-05-11 17:45:02
2318,11,undpindonesia,21815,75,1010,2019-05-11 17:50:02
2319,11,undpindonesia,21815,75,1010,2019-05-11 17:50:02
2320,14,crmegl,338,229,21,2019-05-11 18:05:01
2321,14,crmegl,338,229,21,2019-05-11 18:05:02
2322,13,lambe_turah,6652789,7,7056,2019-05-11 18:10:02
2323,13,lambe_turah,6652789,7,7056,2019-05-11 18:10:02
2324,4,selaras.travel,620,2059,53,2019-05-11 18:15:02
2325,4,selaras.travel,620,2059,53,2019-05-11 18:15:02
2326,5,emmaafifah,1685,260,6,2019-05-11 18:20:02
2327,5,emmaafifah,1685,260,6,2019-05-11 18:20:02
2328,3,milhamrk,1142,203,0,2019-05-11 18:25:01
2329,3,milhamrk,1142,203,0,2019-05-11 18:25:02
2330,9,naufalfathinn,3364,1465,171,2019-05-11 18:30:02
2331,9,naufalfathinn,3364,1465,171,2019-05-11 18:30:02
2332,7,jokowi,20096389,0,1326,2019-05-11 18:40:02
2333,7,jokowi,20096389,0,1326,2019-05-11 18:40:02
2334,10,jkt48,291633,89,702,2019-05-11 18:55:02
2335,10,jkt48,291633,89,702,2019-05-11 18:55:02
2336,17,ilhamkaryanto,828,111,4,2019-05-11 19:05:02
2337,17,ilhamkaryanto,828,111,4,2019-05-11 19:05:02
2338,15,spindyzel,479,671,15,2019-05-11 19:10:02
2339,15,spindyzel,479,671,15,2019-05-11 19:10:02
2340,18,pewdiepie,17012626,118,739,2019-05-11 19:20:02
2341,18,pewdiepie,17012626,118,739,2019-05-11 19:20:02
2342,1,awkarin,4411508,447,5242,2019-05-11 19:25:02
2343,1,awkarin,4411508,447,5242,2019-05-11 19:25:02
2344,8,garudarevolution,404428,910,7892,2019-05-11 19:30:02
2345,8,garudarevolution,404428,910,7892,2019-05-11 19:30:02
2346,2,raditya_dika,12729880,335,4076,2019-05-11 19:35:02
2347,2,raditya_dika,12729879,335,4076,2019-05-11 19:35:01
2348,6,emmaafifah99,269,696,2,2019-05-11 19:45:02
2349,6,emmaafifah99,269,696,2,2019-05-11 19:45:02
2350,16,barcelona,15841,4,71,2019-05-11 19:50:03
2351,16,barcelona,15841,4,71,2019-05-11 19:50:03
2352,11,undpindonesia,21821,75,1010,2019-05-11 19:55:02
2353,11,undpindonesia,21821,75,1010,2019-05-11 19:55:02
2354,14,crmegl,338,229,21,2019-05-11 20:05:02
2355,14,crmegl,338,229,21,2019-05-11 20:05:02
2356,13,lambe_turah,6652948,7,7056,2019-05-11 20:10:02
2357,13,lambe_turah,6652948,7,7056,2019-05-11 20:10:02
2358,4,selaras.travel,621,2060,53,2019-05-11 20:15:02
2359,5,emmaafifah,1684,260,6,2019-05-11 20:20:02
2360,5,emmaafifah,1684,260,6,2019-05-11 20:20:02
2361,3,milhamrk,1142,203,0,2019-05-11 20:30:02
2362,3,milhamrk,1142,203,0,2019-05-11 20:30:02
2363,9,naufalfathinn,3364,1465,171,2019-05-11 20:35:02
2364,9,naufalfathinn,3364,1465,171,2019-05-11 20:35:02
2365,7,jokowi,20098552,0,1326,2019-05-11 20:45:01
2366,7,jokowi,20098552,0,1326,2019-05-11 20:45:02
2367,10,jkt48,291638,89,702,2019-05-11 21:00:02
2368,10,jkt48,291638,89,702,2019-05-11 21:00:02
2369,17,ilhamkaryanto,828,111,4,2019-05-11 21:10:01
2370,17,ilhamkaryanto,828,111,4,2019-05-11 21:10:01
2371,15,spindyzel,479,671,15,2019-05-11 21:15:01
2372,15,spindyzel,479,671,15,2019-05-11 21:15:02
2373,18,pewdiepie,17013337,118,739,2019-05-11 21:20:02
2374,18,pewdiepie,17013336,118,739,2019-05-11 21:20:02
2375,1,awkarin,4411690,447,5242,2019-05-11 21:25:02
2376,8,garudarevolution,404435,910,7892,2019-05-11 21:30:02
2377,8,garudarevolution,404435,910,7892,2019-05-11 21:30:02
2378,2,raditya_dika,12730859,335,4076,2019-05-11 21:35:02
2379,2,raditya_dika,12730858,335,4076,2019-05-11 21:35:02
2380,6,emmaafifah99,269,696,2,2019-05-11 21:50:02
2381,6,emmaafifah99,269,696,2,2019-05-11 21:50:02
2382,16,barcelona,15838,4,71,2019-05-11 21:55:02
2383,16,barcelona,15838,4,71,2019-05-11 21:55:02
2384,11,undpindonesia,21821,75,1010,2019-05-11 22:00:02
2385,11,undpindonesia,21821,75,1010,2019-05-11 22:00:02
2386,14,crmegl,337,229,21,2019-05-11 22:10:02
2387,14,crmegl,337,229,21,2019-05-11 22:10:02
2388,13,lambe_turah,6653123,7,7057,2019-05-11 22:15:01
2389,13,lambe_turah,6653123,7,7057,2019-05-11 22:15:01
2390,4,selaras.travel,621,2062,53,2019-05-11 22:20:02
2391,4,selaras.travel,621,2062,53,2019-05-11 22:20:02
2392,5,emmaafifah,1684,260,6,2019-05-11 22:25:02
2393,5,emmaafifah,1684,260,6,2019-05-11 22:25:02
2394,3,milhamrk,1142,203,0,2019-05-11 22:30:02
2395,3,milhamrk,1142,203,0,2019-05-11 22:30:02
2396,9,naufalfathinn,3365,1465,171,2019-05-11 22:35:02
2397,9,naufalfathinn,3365,1465,171,2019-05-11 22:35:02
2398,7,jokowi,20101119,0,1326,2019-05-11 22:45:02
2399,7,jokowi,20101119,0,1326,2019-05-11 22:45:02
2400,10,jkt48,291656,89,702,2019-05-11 23:05:02
2401,10,jkt48,291656,89,702,2019-05-11 23:05:02
2402,17,ilhamkaryanto,828,111,4,2019-05-11 23:15:01
2403,17,ilhamkaryanto,828,111,4,2019-05-11 23:15:01
2404,15,spindyzel,479,671,15,2019-05-11 23:20:02
2405,15,spindyzel,479,671,15,2019-05-11 23:20:02
2406,18,pewdiepie,17014035,118,739,2019-05-11 23:25:02
2407,18,pewdiepie,17014035,118,739,2019-05-11 23:25:02
2408,1,awkarin,4411935,447,5243,2019-05-11 23:30:02
2409,1,awkarin,4411936,447,5243,2019-05-11 23:30:02
2410,8,garudarevolution,404447,910,7892,2019-05-11 23:35:02
2411,8,garudarevolution,404447,910,7892,2019-05-11 23:35:02
2412,2,raditya_dika,12732211,335,4076,2019-05-11 23:40:03
2413,2,raditya_dika,12732211,335,4076,2019-05-11 23:40:03
2414,6,emmaafifah99,269,696,2,2019-05-11 23:50:02
2415,6,emmaafifah99,269,696,2,2019-05-11 23:50:02
2416,16,barcelona,15821,4,71,2019-05-11 23:55:02
2417,16,barcelona,15821,4,71,2019-05-11 23:55:02
2418,11,undpindonesia,21820,75,1010,2019-05-12 00:00:02
2419,14,crmegl,336,226,21,2019-05-12 00:10:02
2420,13,lambe_turah,6653378,7,7057,2019-05-12 00:15:02
2421,4,selaras.travel,622,2066,53,2019-05-12 00:20:02
2422,5,emmaafifah,1683,260,6,2019-05-12 00:25:02
2423,3,milhamrk,1142,202,0,2019-05-12 00:30:02
2424,9,naufalfathinn,3365,1465,171,2019-05-12 00:35:02
2425,7,jokowi,20104488,0,1326,2019-05-12 00:50:02
2426,10,jkt48,291688,89,702,2019-05-12 01:10:01
2427,17,ilhamkaryanto,828,111,4,2019-05-12 01:15:01
2428,15,spindyzel,479,671,15,2019-05-12 01:20:02
2429,18,pewdiepie,17014553,119,739,2019-05-12 01:30:02
2430,1,awkarin,4412230,447,5243,2019-05-12 01:35:02
